id,id_autor,nome_normalizado,h_index,n_colab_inter,p_colab_inter,d1_A1,d1_A2,d1_A3,d1_A4,d1_B1,d1_B2,d1_B3,d1_B4,d1_C/NI/NP,d1_total,d2_A1,d2_A2,d2_A3,d2_A4,d2_B1,d2_B2,d2_B3,d2_B4,d2_C/NI/NP,d2_total,d3_A1,d3_A2,d3_A3,d3_A4,d3_B1,d3_B2,d3_B3,d3_B4,d3_C/NI/NP,d3-total,d4_A1,d4_A2,d4_A3,d4_A4,d4_B1,d4_B2,d4_B3,d4_B4,d4_C/NI/NP,d4_total,cluster_k2,cluster_k3,cluster_k4
470,57887,JOAO EDUARDO FERREIRA,13,20,44,0,0,0,0,0,0,0,0,9,9,1,2,0,1,0,0,2,0,44,50,11,2,10,1,4,0,3,0,41,72,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
471,70851,BONIEK CASTILLO DUTRA BORGES,13,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,6,11,12,6,6,2,2,0,70,115,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
472,16560,ZORANO SERGIO DE SOUZA,13,14,35,0,2,0,0,0,0,0,1,72,75,4,0,1,0,0,0,0,3,79,87,7,0,3,0,0,8,0,1,41,60,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
473,67997,ARTUR DA SILVA CARRICO,13,7,4,0,1,0,4,0,0,1,0,34,40,1,9,6,6,1,0,0,0,110,133,2,17,4,3,1,0,1,2,32,62,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
474,74415,GUILHERME MARANHAO CHAVES,13,0,0,0,0,0,0,0,0,0,0,20,20,1,1,0,1,0,0,1,0,21,25,12,4,4,2,6,1,0,0,61,90,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
475,47661,ELISAMA VIEIRA DOS SANTOS,13,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,16,10,2,2,0,2,1,0,89,122,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
476,76494,ELIZA MARIA XAVIER FREIRE,13,0,0,0,0,0,0,0,0,0,4,16,20,1,3,0,1,1,0,0,12,74,92,3,2,7,15,8,13,3,30,71,152,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
477,2884,LUCIANA SLOMP ESTEVES,13,13,12,0,0,0,0,1,0,0,1,15,17,1,5,0,0,8,4,0,0,57,75,3,1,1,0,0,0,1,0,8,14,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
478,69006,RICARDO LUCIO DE ARAUJO RIBEIRO,13,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,0,0,0,0,30,33,6,1,0,0,0,0,0,0,31,38,1,0,0,0,0,0,0,0,0,1,cluster0,cluster1,cluster1
479,24427,NELIO ALESSANDRO AZEVEDO CACHO,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,38,41,0,5,0,1,0,1,0,0,57,64,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
480,77674,KATIA CASTANHO SCORTECCI,13,3,8,2,0,1,0,0,0,0,1,13,17,2,0,1,1,0,0,1,0,106,111,4,5,3,0,1,0,0,0,42,55,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
481,41786,ANA CAROLINA LUCHIARI,13,18,13,0,0,0,0,0,0,0,0,3,3,0,3,3,2,1,0,0,0,30,39,8,10,5,1,0,2,0,2,73,101,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
482,51043,GUILHERME AUGUSTO DE FREITAS FREGONEZI,13,25,25,0,0,0,0,1,0,0,0,10,11,1,2,0,4,0,1,1,0,42,51,20,17,5,5,5,4,2,1,93,152,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
483,59260,DIEGO ANDRES LAPLAGNE,13,15,50,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1,0,0,0,0,9,4,1,2,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
484,80594,ALESSANDRA MUSSI RIBEIRO,13,6,2,0,0,0,0,0,0,0,0,4,4,1,1,1,3,0,0,0,0,56,62,14,15,2,1,2,0,0,0,85,119,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
485,76983,RODRIGO GONCALVES PEREIRA,13,6,6,0,0,0,0,0,0,0,0,0,0,5,4,1,1,0,0,0,0,0,11,2,21,1,0,0,1,0,0,6,31,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
486,56373,NIR COHEN,13,31,24,9,2,7,1,0,0,1,0,12,32,1,2,5,4,0,0,0,0,4,16,0,0,2,2,0,1,0,0,3,8,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
487,88185,ADRIANO DE OLIVEIRA SOUSA,13,3,3,0,0,0,0,2,0,0,0,0,2,1,1,9,1,11,0,0,0,2,25,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
488,60697,ALVARO FERRAZ FILHO,13,48,39,0,1,5,1,1,6,0,0,16,30,1,7,0,3,2,2,0,0,23,38,1,15,0,2,2,1,0,0,3,24,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
489,38204,SUSANA MARGARIDA GOMES MOREIRA,14,14,38,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,10,9,2,2,3,0,2,0,0,5,23,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
490,69343,ERICKA JANINE DANTAS DA SILVEIRA,14,5,5,0,0,0,0,0,0,0,0,2,2,0,4,1,1,2,4,2,7,115,136,3,21,15,3,12,10,2,11,192,269,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
491,83414,ERIKA OLIVEIRA DE ALMEIDA,14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,60,66,9,13,5,5,8,1,0,6,54,101,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
492,37939,EMANUEL FERRAZ JARDIM DE SA,14,5,9,1,1,2,0,0,0,1,0,107,112,4,2,1,0,0,0,0,1,95,103,0,0,2,0,0,6,2,1,11,22,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
493,24088,RUBENS MARIBONDO DO NASCIMENTO,14,46,42,0,1,0,0,0,0,1,0,22,24,1,3,0,7,1,0,11,1,82,106,30,14,5,11,3,5,14,2,45,129,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
494,86684,EVERTON RANIELLY DE SOUSA CAVALCANTE,14,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,1,0,0,78,81,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
495,88207,THAIS VASCONCELOS BATISTA,14,7,10,0,0,0,0,0,0,0,0,3,3,0,1,2,0,2,0,0,0,93,98,4,6,2,0,1,1,0,0,108,122,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
496,44318,ALEXANDRE FADIGAS DE SOUZA,14,4,203,0,0,0,0,1,0,0,0,14,15,0,3,2,0,1,0,0,4,21,31,4,7,4,1,1,0,0,0,10,27,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
497,61596,MANOEL SILVA DE VASCONCELOS,14,4,3,0,0,1,2,0,0,0,0,18,21,1,2,13,6,1,0,0,0,47,70,0,7,12,5,0,0,0,0,18,42,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
498,32223,ADAILDO GOMES D ASSUNCAO,14,10,7,1,2,1,0,2,0,0,0,65,71,1,0,0,10,0,0,0,0,86,97,0,7,4,35,6,0,1,0,49,102,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
499,58102,LEANDRO SILVA COSTA,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,5,12,2,1,0,1,0,1,28,50,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
500,77162,MATTHIEU SEBASTIEN CASTRO,14,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,2,0,1,0,0,0,3,14,24,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
501,89873,MAURIZIO SERVA,14,14,2,5,7,2,4,5,2,0,0,17,42,1,1,14,4,5,1,0,0,1,27,4,1,9,1,1,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
502,27420,FLAVIO BEZERRA COSTA,14,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,23,1,1,2,0,1,0,1,83,112,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
503,69185,JACOPO VITI,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,6,2,0,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
504,89496,MARCIA CRISTINA DA COSTA MIGUEL,15,7,8,0,0,0,0,0,0,0,0,5,5,1,3,2,5,1,1,0,2,88,103,5,12,12,3,8,1,1,2,84,128,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
505,48674,JOSE ALFREDO FERREIRA COSTA,15,1,1,1,0,0,0,1,0,0,0,18,20,1,1,0,0,0,2,0,0,92,96,0,1,2,1,0,6,1,1,78,90,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
506,80604,KASSIO MICHELL GOMES DE LIMA,15,16,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,11,14,35,39,7,5,5,2,0,0,51,144,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
507,2570,ALDO DA CUNHA MEDEIROS,15,8,8,0,0,0,0,0,5,1,0,82,88,2,3,1,1,4,11,0,1,109,132,4,5,2,2,11,6,0,44,16,90,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
508,54171,ROBSON FERNANDES DE FARIAS,15,6,9,2,4,0,8,0,0,0,0,34,48,8,27,22,12,5,8,0,1,244,327,2,3,4,1,0,1,0,8,112,131,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
509,80202,ANTONIO PEREIRA JUNIOR,15,6,9,1,1,0,0,1,0,0,0,13,16,7,11,0,2,2,1,0,0,23,46,8,9,1,3,4,0,0,1,21,47,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
510,44135,FELIPE BOHN,15,17,20,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,50,58,8,27,6,4,0,0,0,0,76,121,0,1,0,0,0,0,0,0,0,1,cluster0,cluster1,cluster1
511,20750,HEBEL CAVALCANTI GALVAO,15,3,2,0,0,0,0,0,0,0,1,6,7,0,2,4,1,1,5,1,8,141,163,4,6,7,4,0,4,1,7,94,127,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
512,3056,MARCUS ANTONIO DE FREITAS MELO,15,1,1,0,2,0,0,0,0,0,0,29,31,8,6,2,12,0,1,1,0,71,101,8,16,3,14,0,1,7,3,23,75,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
513,40723,ANANIAS MONTEIRO MARIZ,15,3,2,0,0,2,1,1,0,0,0,19,23,0,3,8,1,1,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
514,9994,JOSELIO MARIA GALVAO DE ARAUJO,15,7,14,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,36,40,12,4,7,1,5,0,0,0,39,68,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
515,48091,ADRIAN ANTONIO GARDA,15,23,26,0,0,0,0,0,0,0,0,3,3,1,2,2,7,0,1,0,0,22,35,8,6,7,10,2,3,5,1,45,87,0,1,1,0,0,0,0,0,0,2,cluster0,cluster1,cluster1
516,41036,EDUARDO MARTINS VENTICINQUE,15,18,277,0,0,0,1,0,0,1,2,9,13,2,2,0,1,1,0,0,1,64,71,12,11,4,1,1,8,0,2,16,55,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
517,57041,AURIGENA ANTUNES DE ARAUJO,15,12,18,0,0,0,0,0,0,0,0,8,8,0,1,1,3,0,1,2,1,59,68,17,15,11,11,3,0,0,3,14,74,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
518,41943,RAQUEL BRANDT GIORDANI,15,9,17,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,17,20,7,8,1,5,1,0,0,0,27,49,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
519,65160,AFONSO AVELINO DANTAS NETO,15,0,0,0,1,0,0,0,0,0,0,104,105,15,7,3,4,0,0,7,0,195,231,9,9,4,2,0,0,12,1,67,104,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
520,60146,SATHYABAMA CHELLAPPA,15,10,7,0,0,4,0,0,0,0,0,54,58,0,0,3,0,5,0,0,0,206,214,0,0,3,3,9,1,0,38,137,191,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
521,87453,MARCOS ROMUALDO COSTA,15,5,8,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,8,19,4,0,0,2,0,0,0,6,31,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
522,60839,MATHEUS AUGUSTO DE BITTENCOURT PASQUALI,16,40,25,0,0,0,0,0,0,0,0,0,0,2,5,8,1,1,0,0,0,46,63,17,11,8,6,3,0,0,2,37,84,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
523,73612,LUIZ AFFONSO HENDERSON GUEDES DE OLIVEIRA,16,9,3,0,1,0,0,0,0,0,0,9,10,0,0,0,0,0,1,0,0,100,101,10,6,1,4,0,3,0,1,96,121,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
524,15285,BRUNA LEAL LIMA MACIEL,16,18,168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,38,40,23,4,3,1,1,2,0,1,49,84,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
525,81471,LUCYMARA FASSARELLA AGNEZ LIMA,16,11,31,1,0,0,2,0,0,0,0,31,34,0,0,6,5,0,0,1,0,237,249,17,15,4,4,2,0,1,0,14,57,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
526,49917,CASSIANO FRANCISCO WEEGE NONAKA,16,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,3,1,0,3,73,87,6,26,14,7,9,9,0,10,275,356,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
527,42568,LIACIR DOS SANTOS LUCENA,16,17,20,1,2,5,0,1,0,0,0,61,70,2,10,24,8,4,0,0,0,56,104,0,1,12,1,1,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
528,42575,GILBERTO CORSO,16,17,18,2,3,3,2,3,0,0,0,24,37,7,3,14,3,3,1,1,0,52,84,6,4,18,5,6,0,0,1,23,63,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
529,18787,OSVALDO CHIAVONE FILHO,16,12,12,0,3,0,0,0,0,0,0,51,54,6,7,3,0,0,0,5,0,145,166,9,20,11,1,4,1,4,2,161,213,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
530,63034,FABIANA VILLELA DA MOTTA,16,14,13,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,22,30,16,14,26,12,2,0,3,0,60,133,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
531,41661,RITA MARIA CUNHA DE ALMEIDA,16,12,25,0,4,3,0,2,0,0,0,25,34,4,6,6,2,3,0,1,0,11,33,3,3,1,0,2,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
532,50829,ADERSON FARIAS DO NASCIMENTO,16,18,22,0,0,0,0,0,0,0,0,0,0,4,7,2,0,0,0,0,0,33,46,3,19,6,0,0,2,0,0,8,38,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
533,38207,REGINE HELENA SILVA DOS FERNANDES VIEIRA,16,9,8,1,0,0,2,5,1,2,1,60,72,3,3,0,3,17,6,1,3,245,281,5,5,6,2,20,8,2,2,99,149,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
534,21615,PRISCILA FABIANA MACEDO LOPES,16,19,53,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,1,0,0,27,33,27,10,2,4,0,0,0,1,21,65,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
535,79478,UMBERTO LAINO FULCO,16,15,12,0,0,1,0,0,0,0,0,11,12,3,3,13,3,4,1,0,0,87,114,8,14,27,4,3,0,1,0,67,124,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
536,28372,WALTER EUGENIO DE MEDEIROS,16,5,7,0,7,0,0,0,0,3,0,27,37,0,7,5,0,1,0,2,0,34,49,2,11,6,0,0,0,4,0,14,37,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
537,33792,BRUNO TOMIO GOTO,16,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,37,42,4,4,5,1,20,0,2,0,62,98,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
538,91437,LUIZ HENRIQUE DA SILVA GASPAROTTO,16,3,5,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,13,20,11,20,4,3,0,2,0,0,14,54,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
539,41175,MARIA BERNARDETE CORDEIRO DE SOUSA,16,9,10,1,1,0,6,1,0,0,0,61,70,4,5,0,7,0,6,0,1,108,131,7,7,5,4,0,2,2,2,35,64,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
540,57961,RICHARDSON NAVES LEAO,16,38,83,0,0,1,0,0,0,0,0,2,3,7,1,5,0,0,0,0,0,2,15,20,7,4,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
541,22852,SUELY FERREIRA CHAVANTE,16,11,19,3,0,0,2,0,0,0,0,16,21,1,1,0,2,0,0,0,0,55,59,9,1,2,4,0,0,0,0,26,42,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
542,862,LEAO PEREIRA PINTO,17,2,4,0,0,0,0,0,1,0,7,41,49,0,3,3,6,2,6,5,7,156,188,1,18,13,4,0,1,2,10,96,145,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
543,16181,JOHN FONTENELE ARAUJO,17,18,31,0,0,4,1,1,4,0,0,21,31,3,2,4,2,0,6,4,0,49,70,7,9,5,2,1,4,6,1,21,56,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
544,83109,ARMELE DE FATIMA DORNELAS DE ANDRADE,17,16,5,12,0,1,1,0,0,0,0,43,57,24,8,1,5,1,0,1,0,97,137,18,18,14,20,5,3,4,0,125,207,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
545,58383,IURI GOULART BASEIA,17,38,251,0,0,0,0,0,0,0,0,7,7,0,2,1,0,23,0,0,3,45,74,11,6,19,12,23,3,3,1,34,112,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
546,92752,WILSON ACCHAR,17,12,11,2,0,0,3,0,0,1,0,79,85,16,14,0,2,1,0,14,0,154,201,12,6,3,7,4,0,22,0,81,135,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
547,19135,RIVA DE PAULA OLIVEIRA,17,10,30,2,0,0,0,0,0,0,0,19,21,6,0,0,0,1,0,0,0,22,29,5,2,0,2,0,0,0,0,22,31,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
548,1068,ANGELO GIUSEPPE RONCALLI DA COSTA OLIVEIRA,17,7,7,0,0,0,0,0,1,0,0,22,23,0,0,9,0,0,1,0,0,72,82,8,5,17,3,4,5,2,2,17,63,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
549,36249,ELIZEU ANTUNES DOS SANTOS,17,6,11,1,1,0,1,0,0,0,0,25,28,8,3,1,1,0,4,0,0,67,84,9,4,3,3,1,2,0,2,67,91,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
550,52354,SILVIA REGINA BATISTUZZO DE MEDEIROS,17,14,26,1,0,0,0,0,0,0,0,31,32,2,3,6,5,0,0,2,0,207,225,18,15,4,0,2,0,0,0,19,58,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
551,30796,JOSE BRANDAO NETO,17,6,11,0,3,6,1,2,0,0,0,32,44,2,3,9,4,1,4,0,0,47,70,5,6,12,1,3,0,1,1,18,47,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
552,15357,GISLENE GANADE,17,13,15,3,1,0,0,1,0,0,0,11,16,6,3,0,0,0,0,2,1,54,66,6,6,1,0,0,1,1,0,8,23,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
553,65884,JOSE LUIZ DE ATTAYDE,17,7,25,0,2,0,0,0,0,0,1,15,18,4,3,1,0,0,0,0,0,28,36,5,1,1,1,3,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
554,21039,JUNIOR BARRERA,17,16,17,1,1,0,0,0,0,0,0,48,50,9,5,1,4,1,0,0,0,65,85,7,2,0,2,0,2,1,0,22,36,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
555,41657,MARIA EMILIA YAMAMOTO,17,13,107,1,2,2,4,0,0,0,0,62,71,7,4,0,6,0,2,0,0,119,138,11,6,0,0,3,0,1,7,22,50,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
556,62527,ALEXANDRE VASCONCELLOS,17,2,2,0,0,0,0,0,0,0,0,15,15,0,0,3,0,7,1,0,1,57,69,4,6,5,6,13,0,1,0,57,92,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
557,68800,LUIZ FELIPE CAVALCANTI PEREIRA,17,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,10,13,6,17,1,0,2,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
558,55570,GORETE RIBEIRO DE MACEDO,18,10,7,0,0,0,0,0,0,0,0,13,13,1,2,3,3,2,0,2,0,120,133,15,12,15,5,4,4,4,0,65,124,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
559,26850,ALAN LANE DE MELO,18,19,22,0,0,0,1,0,0,0,0,225,226,7,0,2,10,1,2,0,1,201,224,7,6,6,25,7,8,1,1,92,153,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
560,75921,MAURO COPELLI LOPES DA SILVA,18,18,20,0,1,0,2,0,0,0,0,5,8,2,8,2,1,4,0,0,0,30,47,12,4,5,3,4,1,4,0,12,45,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
561,57290,DRAULIO BARROS DE ARAUJO,18,25,33,0,0,0,0,0,0,0,0,9,9,9,5,7,3,1,4,0,2,68,99,12,9,6,3,2,1,1,0,15,49,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
562,58360,VALTER FERREIRA DE ANDRADE NETO,18,5,13,0,0,0,0,0,0,0,0,3,3,2,5,0,0,0,0,0,0,14,21,9,6,0,2,2,0,0,0,16,35,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
563,38551,MARCO ANTONIO MORALES TORRES,18,17,36,0,0,0,0,0,0,0,0,7,7,6,8,0,0,0,0,0,2,13,29,8,18,6,1,1,0,0,0,10,44,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
564,49109,TOMASZ BOSKI,18,29,70,3,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,9,11,1,1,1,1,3,0,0,3,21,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
565,33952,RAQUEL CORDEIRO THEODORO,18,17,24,0,0,0,0,0,0,0,0,0,0,5,3,0,2,1,0,0,1,24,36,11,6,2,2,1,0,0,0,13,35,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
566,50953,ELIANE MARINHO SORIANO,18,5,16,1,0,0,0,0,0,0,0,23,24,6,0,2,0,0,0,0,3,105,116,1,12,0,0,0,0,0,0,89,102,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
567,11643,RICARDO OLIVEIRA GUERRA,19,30,38,0,0,0,0,0,1,0,0,10,11,2,6,1,1,2,5,4,1,72,94,38,7,7,9,3,3,5,3,40,115,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
568,22362,MATHEUS DE FREITAS FERNANDES PEDROSA,19,15,12,0,0,0,0,0,0,0,0,6,6,5,1,5,5,0,0,0,0,58,74,15,27,17,8,0,1,0,0,82,150,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
569,77003,FERNANDO OREFICE,19,7,4,1,0,0,0,11,2,61,0,13,88,7,1,3,7,13,0,14,0,75,120,2,2,0,3,1,1,1,0,18,28,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
570,29578,MARIA APARECIDA MEDEIROS MACIEL,19,3,4,0,2,0,1,0,0,1,0,37,41,0,4,1,10,0,0,0,0,160,175,5,3,0,8,1,3,0,1,53,74,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
571,72250,ARTUR JOSE LEMONTE,19,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,5,11,7,12,1,25,18,4,0,2,21,90,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
572,75936,ORLANDO VIAN JUNIOR,2,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,34,34,2,5,1,0,2,0,0,0,41,51,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
573,78494,DANDARA NAYARA AZEVEDO DANTAS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,5,0,9,0,0,5,54,75,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
574,75188,ISABELLE CAMPOS DE AZEVEDO,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,31,2,4,12,103,161,0,0,0,0,0,0,0,0,0,0,cluster1,cluster2,cluster3
575,297,JOSE HENRIQUE FERNANDEZ,2,2,30,0,0,0,0,0,0,0,0,16,16,3,0,0,4,0,0,0,0,37,44,0,0,6,0,0,1,0,0,10,17,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
576,59823,WEBER ANDRADE GONCALVES,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,2,1,5,0,0,2,0,0,16,26,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
577,50766,LARA DE MELO BARBOSA ANDRADE,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,85,87,3,0,7,0,0,4,0,0,73,87,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
578,22426,LUCIANA VENANCIO,2,2,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,48,49,1,0,0,1,0,1,2,4,80,89,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
